,date,ticker,document,Industry
83,6/30/19,SPWR,"{'usage': {'text_units': 2, 'text_characters': 15885, 'features': 2}, 'sentiment': {'document': {'score': -0.991092, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.360919, 'joy': 0.285247, 'fear': 0.173416, 'disgust': 0.017182, 'anger': 0.038731}}}}",Energy
84,3/31/19,SPWR,"{'usage': {'text_units': 2, 'text_characters': 16755, 'features': 2}, 'sentiment': {'document': {'score': -0.964136, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.453826, 'joy': 0.234233, 'fear': 0.164935, 'disgust': 0.020826, 'anger': 0.042065}}}}",Energy
85,9/30/18,SPWR,"{'usage': {'text_units': 3, 'text_characters': 23717, 'features': 2}, 'sentiment': {'document': {'score': -0.999394, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.773142, 'joy': 0.034408, 'fear': 0.208162, 'disgust': 0.06008, 'anger': 0.145285}}}}",Energy
86,7/1/18,SPWR,"{'usage': {'text_units': 3, 'text_characters': 22114, 'features': 2}, 'sentiment': {'document': {'score': -0.997294, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.786569, 'joy': 0.019568, 'fear': 0.219241, 'disgust': 0.065478, 'anger': 0.144772}}}}",Energy
87,4/1/18,SPWR,"{'usage': {'text_units': 3, 'text_characters': 21275, 'features': 2}, 'sentiment': {'document': {'score': -0.858525, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.709374, 'joy': 0.04364, 'fear': 0.25387, 'disgust': 0.064465, 'anger': 0.151006}}}}",Energy
88,3/31/21,TSLA,"{'usage': {'text_units': 3, 'text_characters': 22846, 'features': 2}, 'sentiment': {'document': {'score': -0.797561, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.828091, 'joy': 0.007168, 'fear': 0.249256, 'disgust': 0.066111, 'anger': 0.111258}}}}",Auto
89,9/30/20,TSLA,"{'usage': {'text_units': 3, 'text_characters': 23561, 'features': 2}, 'sentiment': {'document': {'score': -0.837881, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.869521, 'joy': 0.007446, 'fear': 0.188041, 'disgust': 0.067037, 'anger': 0.108108}}}}",Auto
90,6/30/20,TSLA,"{'usage': {'text_units': 3, 'text_characters': 25206, 'features': 2}, 'sentiment': {'document': {'score': -0.749519, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.890888, 'joy': 0.005993, 'fear': 0.166311, 'disgust': 0.063115, 'anger': 0.10333}}}}",Auto
91,3/31/20,TSLA,"{'usage': {'text_units': 3, 'text_characters': 23672, 'features': 2}, 'sentiment': {'document': {'score': -0.808611, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.891272, 'joy': 0.005284, 'fear': 0.167178, 'disgust': 0.062418, 'anger': 0.103838}}}}",Auto
92,9/30/19,TSLA,"{'usage': {'text_units': 3, 'text_characters': 25478, 'features': 2}, 'sentiment': {'document': {'score': -0.634846, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.877947, 'joy': 0.006573, 'fear': 0.171018, 'disgust': 0.064718, 'anger': 0.113045}}}}",Auto
93,3/31/19,TSLA,"{'usage': {'text_units': 3, 'text_characters': 24369, 'features': 2}, 'sentiment': {'document': {'score': -0.768208, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.865861, 'joy': 0.009472, 'fear': 0.184052, 'disgust': 0.063696, 'anger': 0.110626}}}}",Auto
94,3/31/18,TSLA,"{'usage': {'text_units': 3, 'text_characters': 22072, 'features': 2}, 'sentiment': {'document': {'score': -0.824169, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.857261, 'joy': 0.009923, 'fear': 0.186393, 'disgust': 0.063119, 'anger': 0.120229}}}}",Auto
95,6/30/19,TSLA,"{'usage': {'text_units': 3, 'text_characters': 25137, 'features': 2}, 'sentiment': {'document': {'score': -0.634846, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.872916, 'joy': 0.007713, 'fear': 0.171289, 'disgust': 0.060657, 'anger': 0.119239}}}}",Auto
96,6/30/18,TSLA,"{'usage': {'text_units': 3, 'text_characters': 23108, 'features': 2}, 'sentiment': {'document': {'score': -0.918691, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.872912, 'joy': 0.008684, 'fear': 0.169864, 'disgust': 0.065514, 'anger': 0.115725}}}}",Auto
97,9/30/18,TSLA,"{'usage': {'text_units': 3, 'text_characters': 26357, 'features': 2}, 'sentiment': {'document': {'score': -0.869014, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.863648, 'joy': 0.007398, 'fear': 0.168308, 'disgust': 0.068951, 'anger': 0.13339}}}}",Auto
98,3/31/21,F,"{'usage': {'text_units': 2, 'text_characters': 10547, 'features': 2}, 'sentiment': {'document': {'score': -0.994684, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.653739, 'joy': 0.039393, 'fear': 0.227966, 'disgust': 0.050996, 'anger': 0.123018}}}}",Auto
99,9/30/20,F,"{'usage': {'text_units': 2, 'text_characters': 11742, 'features': 2}, 'sentiment': {'document': {'score': -0.965094, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.64969, 'joy': 0.015646, 'fear': 0.401488, 'disgust': 0.04794, 'anger': 0.108852}}}}",Auto
100,3/31/20,F,"{'usage': {'text_units': 2, 'text_characters': 13101, 'features': 2}, 'sentiment': {'document': {'score': -0.979268, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.761316, 'joy': 0.005785, 'fear': 0.290026, 'disgust': 0.051865, 'anger': 0.124511}}}}",Auto
101,6/30/19,F,"{'usage': {'text_units': 1, 'text_characters': 9970, 'features': 2}, 'sentiment': {'document': {'score': -0.973784, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.761075, 'joy': 0.009793, 'fear': 0.260412, 'disgust': 0.071102, 'anger': 0.127205}}}}",Auto
102,3/31/19,F,"{'usage': {'text_units': 1, 'text_characters': 8614, 'features': 2}, 'sentiment': {'document': {'score': -0.770744, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.747872, 'joy': 0.046202, 'fear': 0.258569, 'disgust': 0.041752, 'anger': 0.071636}}}}",Auto
103,9/30/18,F,"{'usage': {'text_units': 1, 'text_characters': 8012, 'features': 2}, 'sentiment': {'document': {'score': -0.990198, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.730149, 'joy': 0.010877, 'fear': 0.302792, 'disgust': 0.07957, 'anger': 0.11928}}}}",Auto
104,3/31/18,F,"{'usage': {'text_units': 1, 'text_characters': 7503, 'features': 2}, 'sentiment': {'document': {'score': -0.75304, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.67821, 'joy': 0.046597, 'fear': 0.262044, 'disgust': 0.045324, 'anger': 0.075497}}}}",Auto
105,6/30/20,F,"{'usage': {'text_units': 2, 'text_characters': 12206, 'features': 2}, 'sentiment': {'document': {'score': -0.961782, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.717764, 'joy': 0.010595, 'fear': 0.307783, 'disgust': 0.063676, 'anger': 0.140571}}}}",Auto
106,9/30/20,NKLA,"{'usage': {'text_units': 3, 'text_characters': 21531, 'features': 2}, 'sentiment': {'document': {'score': -0.930738, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.88879, 'joy': 0.002094, 'fear': 0.163456, 'disgust': 0.072787, 'anger': 0.117401}}}}",Auto
107,6/30/20,NKLA,"{'usage': {'text_units': 2, 'text_characters': 17998, 'features': 2}, 'sentiment': {'document': {'score': -0.963677, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.875484, 'joy': 0.003035, 'fear': 0.213205, 'disgust': 0.065469, 'anger': 0.084961}}}}",Auto
108,3/31/20,NKLA,"{'usage': {'text_units': 1, 'text_characters': 5607, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.679374, 'joy': 0.030781, 'fear': 0.185664, 'disgust': 0.024202, 'anger': 0.064336}}}}",Auto
109,9/30/19,NKLA,"{'usage': {'text_units': 1, 'text_characters': 4029, 'features': 2}, 'sentiment': {'document': {'score': -0.666044, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.701611, 'joy': 0.024146, 'fear': 0.227568, 'disgust': 0.029855, 'anger': 0.07283}}}}",Auto
110,6/30/19,NKLA,"{'usage': {'text_units': 1, 'text_characters': 4035, 'features': 2}, 'sentiment': {'document': {'score': -0.766119, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.681182, 'joy': 0.023915, 'fear': 0.233984, 'disgust': 0.029121, 'anger': 0.066195}}}}",Auto
111,9/30/18,NKLA,"{'usage': {'text_units': 1, 'text_characters': 3604, 'features': 2}, 'sentiment': {'document': {'score': -0.833742, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.695854, 'joy': 0.024403, 'fear': 0.220787, 'disgust': 0.027109, 'anger': 0.072894}}}}",Auto
112,6/30/18,NKLA,"{'usage': {'text_units': 1, 'text_characters': 3642, 'features': 2}, 'sentiment': {'document': {'score': -0.861703, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.682697, 'joy': 0.028601, 'fear': 0.225899, 'disgust': 0.023121, 'anger': 0.061435}}}}",Auto
113,3/31/19,NKLA,"{'usage': {'text_units': 1, 'text_characters': 4050, 'features': 2}, 'sentiment': {'document': {'score': 0, 'label': 'neutral'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.713169, 'joy': 0.024113, 'fear': 0.211792, 'disgust': 0.030519, 'anger': 0.072982}}}}",Auto
114,9/30/20,CCIV,"{'usage': {'text_units': 1, 'text_characters': 4483, 'features': 2}, 'sentiment': {'document': {'score': -0.781339, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.780206, 'joy': 0.018132, 'fear': 0.204499, 'disgust': 0.020814, 'anger': 0.062113}}}}",Auto
115,6/30/20,CCIV,"{'usage': {'text_units': 1, 'text_characters': 4104, 'features': 2}, 'sentiment': {'document': {'score': -0.757328, 'label': 'negative'}}, 'language': 'en', 'emotion': {'document': {'emotion': {'sadness': 0.743597, 'joy': 0.014243, 'fear': 0.247646, 'disgust': 0.026407, 'anger': 0.068999}}}}",Auto
